scrape_time,city_name,locality_name,one_bhk_rent_range,two_bhk_rent_range,three_bhk_rent_range
2019-03-19 11:17,mumbai,Andheri (West),Rs. 22440 - 28985,Rs. 36834 - 46238,Rs. 58393 - 73885
2019-03-19 11:17,mumbai,Andheri MIDC,Rs. 14280 - 17850,-,-
2019-03-19 11:17,mumbai,Asara Colony,-,-,-
2019-03-19 11:17,mumbai,Asha Nagar,Rs. 16940 - 19111,Rs. 23264 - 25923,Rs. 30573 - 35350
2019-03-19 11:17,mumbai,Azad Nagar,Rs. 22366 - 26474,Rs. 38312 - 42388,Rs. 53984 - 62772
2019-03-19 11:17,mumbai,Babhai,-,-,-
2019-03-19 11:17,mumbai,Bangur Nagar,Rs. 17738 - 21573,Rs. 30842 - 34604,-
2019-03-19 11:17,mumbai,Bhagat Colony,-,-,-
2019-03-19 11:17,mumbai,Borivali (East),Rs. 14941 - 18017,Rs. 26086 - 30039,Rs. 38208 - 44370
2019-03-19 11:17,mumbai,Borivali (West),Rs. 15262 - 18314,Rs. 23113 - 28016,Rs. 34193 - 37301
2019-03-19 11:17,mumbai,Cama Industrial Estate,-,-,-
2019-03-19 11:17,mumbai,Chakala,Rs. 16565 - 18635,Rs. 39100 - 46138,-
2019-03-19 11:17,mumbai,Charkop,Rs. 15895 - 17298,Rs. 20301 - 22477,-
2019-03-19 11:17,mumbai,Chikuwadi,Rs. 15667 - 18278,-,-
2019-03-19 11:17,mumbai,Chincholi Bunder,Rs. 21408 - 24030,Rs. 26596 - 29763,-
2019-03-19 11:17,mumbai,Churi Wadi,-,-,-
2019-03-19 11:17,mumbai,Dahanukar Wadi,-,-,-
2019-03-19 11:17,mumbai,Dahisar,Rs. 13064 - 14866,Rs. 17468 - 20961,Rs. 25296 - 26350
2019-03-19 11:17,mumbai,Dahisar (East),Rs. 12566 - 13913,Rs. 16606 - 19373,Rs. 25255 - 26308
2019-03-19 11:17,mumbai,Dahisar (West),Rs. 14866 - 16218,Rs. 21675 - 24565,-
2019-03-19 11:17,mumbai,Dattaguru Nagar,-,Rs. 40759 - 45005,-
2019-03-19 11:17,mumbai,Dattapada,-,-,-
2019-03-19 11:17,mumbai,Daulat Nagar,-,-,-
2019-03-19 11:17,mumbai,Devipada,-,-,-
2019-03-19 11:17,mumbai,Dindoshi,Rs. 19354 - 21879,Rs. 27455 - 33235,Rs. 49966 - 54509
2019-03-19 11:17,mumbai,DN Nagar,-,Rs. 36125 - 43350,Rs. 54835 - 71808
2019-03-19 11:17,mumbai,Eksar,-,-,-
2019-03-19 11:17,mumbai,Ekta Nagar,Rs. 12342 - 14212,-,-
2019-03-19 11:17,mumbai,Evershine Nagar,Rs. 15580 - 17978,Rs. 29070 - 31492,-
2019-03-19 11:17,mumbai,Film City Road,Rs. 20918 - 23192,Rs. 33017 - 37250,Rs. 39419 - 43924
2019-03-19 11:17,mumbai,Gokuldham,Rs. 19125 - 21250,Rs. 36168 - 40078,Rs. 53491 - 59975
2019-03-19 11:17,mumbai,Gorai,-,-,-
2019-03-19 11:17,mumbai,Goregaon (East),Rs. 19518 - 22695,Rs. 33150 - 38250,Rs. 62135 - 73695
2019-03-19 11:17,mumbai,Goregaon (West),Rs. 20102 - 23842,Rs. 32094 - 36679,Rs. 48319 - 56185
2019-03-19 11:17,mumbai,Hanuman Nagar,-,-,-
2019-03-19 11:17,mumbai,Hemu Colony,-,-,-
2019-03-19 11:17,mumbai,I C Colony,Rs. 14198 - 15973,Rs. 23399 - 25663,-
2019-03-19 11:17,mumbai,Irani Wadi,-,-,-
2019-03-19 11:17,mumbai,Jankalyan Nagar,Rs. 16541 - 18431,Rs. 22924 - 25981,-
2019-03-19 11:17,mumbai,Jawahar Nagar,Rs. 16906 - 21675,Rs. 26732 - 30345,-
2019-03-19 11:17,mumbai,Jay Prakash Nagar,Rs. 18700 - 21505,Rs. 27455 - 31068,-
2019-03-19 11:17,mumbai,J B Nagar,Rs. 24544 - 26775,Rs. 37952 - 44412,-
2019-03-19 11:17,mumbai,Jogeshwari (East),Rs. 22908 - 26648,Rs. 39950 - 44200,Rs. 58851 - 65390
2019-03-19 11:17,mumbai,Jogeshwari (West),Rs. 20102 - 22440,Rs. 32300 - 41182,-
2019-03-19 11:17,mumbai,JVLR,Rs. 21926 - 24318,Rs. 39950 - 45050,-
2019-03-19 11:17,mumbai,Kajupada,-,-,-
2019-03-19 11:17,mumbai,Kanchpada,Rs. 21802 - 27616,-,-
2019-03-19 11:17,mumbai,Kandarpada,Rs. 13954 - 14826,Rs. 20018 - 22686,-
2019-03-19 11:17,mumbai,Kandivali (East),Rs. 16376 - 18962,-,-
2019-03-19 11:17,mumbai,Kandivali (West),Rs. 15976 - 18714,Rs. 21981 - 25644,Rs. 38097 - 42330
2019-03-19 11:17,mumbai,Kasam Baug,-,Rs. 34850 - 39950,-
2019-03-19 11:17,mumbai,Ketkipada,-,-,-
2019-03-19 11:17,mumbai,Liberty Garden,Rs. 16150 - 18700,-,-
2019-03-19 11:17,mumbai,Link Road,-,Rs. 30600 - 35955,-
2019-03-19 11:17,mumbai,Lokhandwala Andheri West,-,-,Rs. 67788 - 75182
2019-03-19 11:17,mumbai,Lokhandwala Kandivali East,Rs. 15159 - 17207,Rs. 24216 - 26559,Rs. 27514 - 29631
2019-03-19 11:17,mumbai,Madh,-,-,-
2019-03-19 11:17,mumbai,Mahakali Caves,Rs. 25727 - 27984,Rs. 32360 - 36674,-
2019-03-19 11:17,mumbai,Maharashtra Nagar,Rs. 18476 - 20420,-,-
2019-03-19 11:17,mumbai,Mahavir Nagar,Rs. 19168 - 21038,Rs. 28530 - 31791,-
2019-03-19 11:17,mumbai,Malad (East),Rs. 18742 - 22312,Rs. 32776 - 36873,Rs. 46294 - 51299
2019-03-19 11:17,mumbai,Malad (West),Rs. 17404 - 21420,Rs. 28305 - 33660,Rs. 41703 - 49188
2019-03-19 11:17,mumbai,Malvani,Rs. 13780 - 17225,Rs. 19508 - 24565,-
2019-03-19 11:17,mumbai,Marol,Rs. 24098 - 27471,Rs. 35904 - 41616,Rs. 44200 - 53040
2019-03-19 11:17,mumbai,Maruti Nagar,Rs. 13977 - 15422,-,-
2019-03-19 11:17,mumbai,Mhatre Wadi,-,-,-
2019-03-19 11:17,mumbai,Mindspace,Rs. 21588 - 24128,Rs. 34745 - 41851,Rs. 48875 - 52062
2019-03-19 11:17,mumbai,Mitha Nagar,Rs. 22908 - 25245,-,-
2019-03-19 11:17,mumbai,Motilal Nagar II,Rs. 23491 - 24929,Rs. 29223 - 35717,-
2019-03-19 11:17,mumbai,Natwar Nagar,-,-,-
2019-03-19 11:17,mumbai,Nensey Colony,Rs. 13597 - 15790,-,-
2019-03-19 11:17,mumbai,Orlem,Rs. 19242 - 21075,Rs. 25823 - 31725,-
2019-03-19 11:17,mumbai,Oshiwara,Rs. 23460 - 29814,Rs. 35955 - 39780,-
2019-03-19 11:17,mumbai,Prem Nagar,Rs. 8055 - 9914,-,-
2019-03-19 11:17,mumbai,Pushpa Park,-,-,-
2019-03-19 11:17,mumbai,Rawalpada,Rs. 12376 - 13702,-,-
2019-03-19 11:17,mumbai,Safed Pul,-,Rs. 36465 - 43010,Rs. 56330 - 58726
2019-03-19 11:17,mumbai,Sahayog Nagar,-,-,Rs. 53550 - 55930
2019-03-19 11:17,mumbai,Saibaba Nagar,Rs. 15351 - 17105,-,-
2019-03-19 11:17,mumbai,Sakinaka,Rs. 26648 - 30378,Rs. 37101 - 41317,Rs. 48659 - 55610
2019-03-19 11:17,mumbai,Samta Nagar,-,Rs. 17304 - 21481,-
2019-03-19 11:17,mumbai,Sankalp Colony,-,-,-
2019-03-19 11:17,mumbai,Satya Nagar,-,Rs. 27068 - 30349,-
2019-03-19 11:17,mumbai,Sector-8 Charkop,Rs. 16097 - 17991,Rs. 21026 - 23202,-
2019-03-19 11:17,mumbai,Sector-9 Charkop,-,-,-
2019-03-19 11:17,mumbai,Sector 1 Charkop,-,-,-
2019-03-19 11:17,mumbai,Sector 2 Charkop,-,Rs. 18945 - 20975,-
2019-03-19 11:17,mumbai,Sector 3 Charkop,Rs. 16571 - 18465,-,-
2019-03-19 11:17,mumbai,Seven Bunglow,-,-,Rs. 56695 - 69020
2019-03-19 11:17,mumbai,Shastri Nagar,Rs. 33724 - 38122,Rs. 46890 - 52454,Rs. 67215 - 86238
2019-03-19 11:17,mumbai,Sher E Punjab Colony,Rs. 22822 - 24648,Rs. 30336 - 33864,-
2019-03-19 11:17,mumbai,Shimpoli,-,-,-
2019-03-19 11:17,mumbai,Shreyas Colony,-,Rs. 25840 - 31280,-
2019-03-19 11:17,mumbai,Shyam Nagar,-,Rs. 44506 - 50575,Rs. 46236 - 58064
2019-03-19 11:17,mumbai,Siddharth Nagar,Rs. 16925 - 19152,Rs. 25288 - 28900,-
2019-03-19 11:17,mumbai,Subhash Nagar,-,Rs. 31858 - 34247,-
2019-03-19 11:17,mumbai,Sunder Nagar,Rs. 22772 - 24710,Rs. 30703 - 34447,-
2019-03-19 11:17,mumbai,SV Patel Nagar,-,-,-
2019-03-19 11:17,mumbai,Thakur Complex,Rs. 15788 - 17495,Rs. 25288 - 26732,Rs. 30196 - 37485
2019-03-19 11:17,mumbai,Thakur Village,Rs. 17774 - 20374,Rs. 24692 - 28220,Rs. 31688 - 39610
2019-03-19 11:17,mumbai,Umershetpada,Rs. 23375 - 25712,-,-
2019-03-19 11:17,mumbai,Upper Govind Nagar,-,-,-
2019-03-19 11:17,mumbai,Vaishali Nagar,-,-,-
2019-03-19 11:17,mumbai,Veera Desai Road,Rs. 26414 - 29776,Rs. 38276 - 43744,-
2019-03-19 11:17,mumbai,Versova,-,-,-
2019-03-19 11:17,mumbai,Yari Road,Rs. 26775 - 31025,Rs. 47660 - 52198,-
2019-03-19 11:17,mumbai,Yashodham,-,Rs. 30600 - 35955,-
2019-03-19 11:17,mumbai,Yogi Nagar,-,-,-
2019-03-19 11:17,mumbai,Bandra (East),-,Rs. 57800 - 67150,-
2019-03-19 11:17,mumbai,Bandra (West),Rs. 44965 - 54251,Rs. 72004 - 87911,Rs. 131750 - 171275
2019-03-19 11:17,mumbai,Bandra Kurla Complex,-,-,-
2019-03-19 11:17,mumbai,Band Stand,Rs. 55080 - 59160,-,-
2019-03-19 11:17,mumbai,Chuim,-,Rs. 71868 - 88825,-
2019-03-19 11:17,mumbai,Gandhi Nagar,-,-,Rs. 148750 - 175525
2019-03-19 11:17,mumbai,Hill Road,Rs. 47345 - 55867,-,-
2019-03-19 11:17,mumbai,Juhu,Rs. 32120 - 37873,Rs. 60350 - 79900,Rs. 131782 - 158435
2019-03-19 11:17,mumbai,Juhu Scheme,-,-,Rs. 129486 - 159253
2019-03-19 11:17,mumbai,JVPD,-,-,Rs. 140828 - 163064
2019-03-19 11:17,mumbai,Kala Nagar,-,-,Rs. 120870 - 152296
2019-03-19 11:17,mumbai,Kalina,Rs. 28988 - 34986,Rs. 40185 - 49283,Rs. 65280 - 75480
2019-03-19 11:17,mumbai,Khar,Rs. 38802 - 46750,Rs. 69700 - 85000,Rs. 103144 - 129241
2019-03-19 11:17,mumbai,Khar West,Rs. 38802 - 46750,Rs. 69630 - 84915,Rs. 103426 - 129594
2019-03-19 11:17,mumbai,Linking Road,-,-,-
2019-03-19 11:17,mumbai,Mahim (West),Rs. 32725 - 35700,Rs. 52764 - 65752,-
2019-03-19 11:17,mumbai,Mount Mary,-,Rs. 65450 - 87550,-
2019-03-19 11:17,mumbai,Pali Hill,Rs. 48450 - 57630,Rs. 74800 - 90100,Rs. 158413 - 207917
2019-03-19 11:17,mumbai,Pali Village,-,Rs. 71540 - 86156,-
2019-03-19 11:17,mumbai,Santacruz (East),Rs. 27132 - 30524,Rs. 40185 - 47008,Rs. 60294 - 70689
2019-03-19 11:17,mumbai,Santacruz (West),-,Rs. 58385 - 72981,Rs. 93266 - 116280
2019-03-19 11:17,mumbai,Union Park,-,Rs. 72760 - 84584,-
2019-03-19 11:17,mumbai,Vakola,Rs. 25245 - 28518,Rs. 38189 - 44064,Rs. 60690 - 67192
2019-03-19 11:17,mumbai,Vidya Nagari,Rs. 36210 - 39270,Rs. 38984 - 46481,-
2019-03-19 11:17,mumbai,Vile Parle (East),Rs. 31472 - 35287,Rs. 47685 - 52742,Rs. 71400 - 77520
2019-03-19 11:17,mumbai,Vile Parle (West),Rs. 30903 - 37995,Rs. 54713 - 63072,-
2019-03-19 11:17,mumbai,Yashwant Nagar,Rs. 25712 - 29452,-,-
2019-03-19 11:17,mumbai,Ambedkar Nagar,Rs. 23990 - 26489,Rs. 36550 - 40800,Rs. 52190 - 60018
2019-03-19 11:17,mumbai,Asha Nagar,-,-,-
2019-03-19 11:17,mumbai,Bhandup (East),Rs. 17298 - 20570,Rs. 33150 - 36550,Rs. 54300 - 58477
2019-03-19 11:17,mumbai,Bhandup (West),Rs. 20562 - 22568,Rs. 29304 - 33490,Rs. 40256 - 45288
2019-03-19 11:17,mumbai,Chandivali,Rs. 24012 - 27854,Rs. 39100 - 42500,Rs. 56652 - 63240
2019-03-19 11:17,mumbai,Dina Bama Estate,Rs. 22440 - 24480,Rs. 27044 - 28363,Rs. 40358 - 45403
2019-03-19 11:17,mumbai,Friends Colony,Rs. 16371 - 18645,-,-
2019-03-19 11:17,mumbai,Ganesh Nagar,Rs. 19168 - 21038,Rs. 29338 - 33099,Rs. 40162 - 47048
2019-03-19 11:17,mumbai,Garodia Nagar,-,-,-
2019-03-19 11:17,mumbai,Gavanpada,Rs. 14884 - 19699,-,-
2019-03-19 11:17,mumbai,Ghatkopar (East),Rs. 20400 - 24480,Rs. 31365 - 38250,Rs. 53326 - 63248
2019-03-19 11:17,mumbai,Ghatkopar West,Rs. 20385 - 22811,Rs. 37141 - 41268,Rs. 56419 - 65195
2019-03-19 11:17,mumbai,Govind Nagar,Rs. 21063 - 24072,Rs. 27081 - 28586,-
2019-03-19 11:17,mumbai,Hanuman Chowk,Rs. 17425 - 19550,-,-
2019-03-19 11:17,mumbai,Hiranandani Gardens - Powai,Rs. 29325 - 34212,Rs. 52006 - 61384,Rs. 89972 - 109692
2019-03-19 11:17,mumbai,HMPL Surya Nagar,-,Rs. 38208 - 40500,-
2019-03-19 11:17,mumbai,Jagdusha Nagar,Rs. 16065 - 18742,-,-
2019-03-19 11:17,mumbai,Jaydev Singh Nagar,Rs. 22652 - 24310,-,-
2019-03-19 11:17,mumbai,Kanjur Marg (East),Rs. 19635 - 22440,Rs. 35734 - 39307,Rs. 54300 - 58477
2019-03-19 11:17,mumbai,Kanjur Marg (west),Rs. 23371 - 26354,Rs. 36550 - 40800,Rs. 52190 - 60018
2019-03-19 11:17,mumbai,Kannamwar Nagar I,-,-,-
2019-03-19 11:17,mumbai,Kannamwar Nagar II,Rs. 12928 - 14918,-,-
2019-03-19 11:17,mumbai,Kurla (East),Rs. 19516 - 21896,Rs. 27802 - 31559,-
2019-03-19 11:17,mumbai,Kurla (west),Rs. 20318 - 23786,Rs. 37952 - 45220,Rs. 54770 - 61476
2019-03-19 11:17,mumbai,LBS Marg,Rs. 21930 - 23970,Rs. 29038 - 31330,-
2019-03-19 11:17,mumbai,Lok Milan Colony,Rs. 23162 - 28258,Rs. 44200 - 48450,Rs. 49836 - 54698
2019-03-19 11:17,mumbai,Mhada Colony,-,-,Rs. 21573 - 27166
2019-03-19 11:17,mumbai,Moti Nagar,-,-,-
2019-03-19 11:17,mumbai,Mulund,Rs. 17298 - 19635,Rs. 28560 - 31824,Rs. 38658 - 43812
2019-03-19 11:17,mumbai,Mulund (East),Rs. 16738 - 19993,Rs. 27102 - 29425,-
2019-03-19 11:17,mumbai,Mulund (West),Rs. 17298 - 20102,Rs. 28858 - 32156,Rs. 39780 - 45084
2019-03-19 11:17,mumbai,Mulund Colony,-,Rs. 26388 - 30158,-
2019-03-19 11:17,mumbai,Nahur,Rs. 19542 - 20570,Rs. 29878 - 36338,-
2019-03-19 11:17,mumbai,Nahur East,Rs. 15341 - 18217,-,-
2019-03-19 11:17,mumbai,Nehru Nagar,Rs. 18896 - 21318,Rs. 25172 - 29614,-
2019-03-19 11:17,mumbai,Nirmal Nagar,-,-,Rs. 40202 - 45227
2019-03-19 11:17,mumbai,Panchkutir Ganesh Nagar,-,Rs. 63250 - 68116,-
2019-03-19 11:17,mumbai,Pant Nagar,Rs. 19201 - 21552,-,Rs. 52224 - 58752
2019-03-19 11:17,mumbai,Pestom Sagar Colony,Rs. 18870 - 24480,Rs. 31068 - 36125,-
2019-03-19 11:17,mumbai,Powai,Rs. 26255 - 30631,Rs. 41862 - 50235,-
2019-03-19 11:17,mumbai,Raheja Vihar,Rs. 26163 - 29070,Rs. 38212 - 42458,Rs. 53550 - 58650
2019-03-19 11:17,mumbai,Rajiv Gandhi Nagar,Rs. 20884 - 23371,Rs. 26732 - 31790,-
2019-03-19 11:17,mumbai,Sadan Wadi,-,-,-
2019-03-19 11:17,mumbai,Sangharsh Nagar,-,Rs. 35700 - 41948,-
2019-03-19 11:17,mumbai,Sarvodaya Nagar,Rs. 18700 - 20102,-,-
2019-03-19 11:17,mumbai,Savarkar Nagar,Rs. 27310 - 33163,-,-
2019-03-19 11:17,mumbai,Sion (East),-,-,-
2019-03-19 11:17,mumbai,Tagore Nagar,-,-,-
2019-03-19 11:17,mumbai,Tambe Nagar,-,Rs. 31686 - 33354,Rs. 36992 - 39168
2019-03-19 11:17,mumbai,Tilak Nagar,Rs. 20332 - 22984,Rs. 32306 - 36246,-
2019-03-19 11:17,mumbai,Tunga Village,Rs. 25967 - 29531,Rs. 38212 - 42458,-
2019-03-19 11:17,mumbai,Valmiki Nagar,Rs. 22253 - 24276,-,-
2019-03-19 11:17,mumbai,Veena Nagar,Rs. 17000 - 19125,-,-
2019-03-19 11:17,mumbai,Vidya Vihar West,Rs. 19958 - 23451,-,-
2019-03-19 11:17,mumbai,Vikhroli (East),Rs. 23343 - 27402,Rs. 48241 - 55388,Rs. 69360 - 78030
2019-03-19 11:17,mumbai,Vikhroli (West),Rs. 20923 - 25572,Rs. 36307 - 40629,-
2019-03-19 11:17,mumbai,Adaigaon,-,-,-
2019-03-19 11:17,mumbai,Airoli,Rs. 13090 - 15428,Rs. 20655 - 24480,Rs. 30559 - 34925
2019-03-19 11:17,mumbai,Belapur,Rs. 10032 - 12898,Rs. 21888 - 28016,Rs. 38097 - 49385
2019-03-19 11:17,mumbai,Belpada,Rs. 9092 - 11964,Rs. 14994 - 18326,-
2019-03-19 11:17,mumbai,Bonkode,Rs. 10200 - 12325,Rs. 19890 - 22185,-
2019-03-19 11:17,mumbai,Devad,-,-,-
2019-03-19 11:17,mumbai,Diva Gaothan,Rs. 9313 - 10582,-,-
2019-03-19 11:17,mumbai,Dronagiri,-,-,-
2019-03-19 11:17,mumbai,Gaothan,Rs. 8350 - 9668,-,-
2019-03-19 11:17,mumbai,Ghansoli,Rs. 11302 - 13185,Rs. 22100 - 25500,Rs. 31280 - 37536
2019-03-19 11:17,mumbai,Jeejamata Nagar,-,Rs. 24553 - 28330,Rs. 32531 - 35034
2019-03-19 11:17,mumbai,Jijamata Nagar,-,Rs. 24378 - 27425,Rs. 34595 - 45602
2019-03-19 11:17,mumbai,Jui Nagar,-,-,-
2019-03-19 11:17,mumbai,Kalamboli,Rs. 7556 - 9176,Rs. 10271 - 11983,Rs. 11516 - 13435
2019-03-19 11:17,mumbai,Kamothe,Rs. 7599 - 8612,Rs. 10973 - 12661,Rs. 13709 - 15994
2019-03-19 11:17,mumbai,Karanjade,Rs. 4406 - 5386,-,-
2019-03-19 11:17,mumbai,Karave Nagar,-,Rs. 30855 - 38335,Rs. 38786 - 47404
2019-03-19 11:17,mumbai,Khalapur,Rs. 8160 - 10200,Rs. 15123 - 17959,Rs. 20536 - 24386
2019-03-19 11:17,mumbai,Khanda Colony,-,Rs. 11475 - 13005,-
2019-03-19 11:17,mumbai,Khandeshwar,Rs. 9256 - 9771,Rs. 12431 - 13260,-
2019-03-19 11:17,mumbai,Kharghar,Rs. 7929 - 10407,Rs. 15943 - 18600,Rs. 20952 - 25882
2019-03-19 11:17,mumbai,Kopara,-,Rs. 15606 - 17442,-
2019-03-19 11:17,mumbai,Koperkhairane,Rs. 12622 - 14960,Rs. 20188 - 24225,-
2019-03-19 11:17,mumbai,Kutak Bandhan,-,-,-
2019-03-19 11:17,mumbai,Nerul,Rs. 11688 - 14025,Rs. 22100 - 28900,Rs. 40395 - 50819
2019-03-19 11:17,mumbai,New Panvel,Rs. 7166 - 8599,Rs. 8854 - 11067,-
2019-03-19 11:17,mumbai,New Sector-50 Nerul,Rs. 12750 - 16320,Rs. 21611 - 28527,-
2019-03-19 11:17,mumbai,Old Panvel,-,Rs. 10940 - 12622,-
2019-03-19 11:17,mumbai,Owe Village,-,-,-
2019-03-19 11:17,mumbai,Palm Beach,Rs. 15343 - 18133,Rs. 28179 - 37866,Rs. 44625 - 54825
2019-03-19 11:17,mumbai,Panvel,Rs. 7021 - 8526,Rs. 10873 - 12546,Rs. 13658 - 17072
2019-03-19 11:17,mumbai,Petali,Rs. 4590 - 5100,-,-
2019-03-19 11:17,mumbai,Phase-1 Petali,Rs. 4720 - 4720,-,-
2019-03-19 11:17,mumbai,Rabale,-,Rs. 20311 - 22568,-
2019-03-19 11:17,mumbai,Ranjanpada,-,-,-
2019-03-19 11:17,mumbai,Rasayani,-,-,-
2019-03-19 11:17,mumbai,Roadpali,Rs. 7735 - 8840,Rs. 10710 - 11602,-
2019-03-19 11:17,mumbai,Sanpada,Rs. 15895 - 18700,Rs. 25032 - 30685,Rs. 39270 - 49980
2019-03-19 11:17,mumbai,Seawoods,Rs. 12619 - 15046,Rs. 23317 - 31090,Rs. 39218 - 50037
2019-03-19 11:17,mumbai,Sector-1 Airoli,Rs. 8840 - 11050,Rs. 15581 - 20324,-
2019-03-19 11:17,mumbai,Sector-2 Kopar Khairane,Rs. 14790 - 18360,-,-
2019-03-19 11:17,mumbai,Sector-2A Kopar Khairane,-,Rs. 20619 - 23792,-
2019-03-19 11:17,mumbai,Sector-3 Airoli,-,Rs. 21174 - 24825,-
2019-03-19 11:17,mumbai,Sector-3 Belpada,Rs. 9238 - 12155,Rs. 15827 - 19159,-
2019-03-19 11:17,mumbai,Sector-3 Ulwe,Rs. 4628 - 5657,-,-
2019-03-19 11:17,mumbai,Sector-4 Airoli,Rs. 13242 - 16185,-,-
2019-03-19 11:17,mumbai,Sector-4 Nerul,-,Rs. 40509 - 46742,Rs. 66300 - 85000
2019-03-19 11:17,mumbai,Sector-4A Koparkhairane,Rs. 11750 - 13219,-,-
2019-03-19 11:17,mumbai,Sector-5 Kamothe,-,-,-
2019-03-19 11:17,mumbai,Sector-5 Kharghar,-,Rs. 18546 - 21196,Rs. 20502 - 25058
2019-03-19 11:17,mumbai,Sector-5 Kopar Khairane,Rs. 12155 - 15428,Rs. 18360 - 22185,-
2019-03-19 11:17,mumbai,Sector-6 Airoli,Rs. 14960 - 17298,Rs. 21326 - 24608,-
2019-03-19 11:17,mumbai,Sector-6 Ghansoli,Rs. 10696 - 13127,-,-
2019-03-19 11:17,mumbai,Sector-6 Kharghar,Rs. 11164 - 12179,-,Rs. 27956 - 34034
2019-03-19 11:17,mumbai,Sector-6 Kopar Khairane,Rs. 11411 - 13694,-,-
2019-03-19 11:17,mumbai,Sector-6 Nerul,Rs. 7507 - 8915,-,Rs. 41616 - 45288
2019-03-19 11:17,mumbai,Sector-6A Kamothe,-,-,-
2019-03-19 11:17,mumbai,Sector-7 Ghansoli,-,Rs. 20332 - 21896,-
2019-03-19 11:17,mumbai,Sector-7 Kamothe,-,-,-
2019-03-19 11:17,mumbai,Sector-7 Kopar Khairane,-,Rs. 17790 - 21658,-
2019-03-19 11:17,mumbai,Sector-8 Ghansoli,Rs. 16634 - 18650,Rs. 23664 - 25242,-
2019-03-19 11:17,mumbai,Sector-8 Kharghar,Rs. 10809 - 11791,Rs. 17391 - 20869,Rs. 19815 - 24769
2019-03-19 11:17,mumbai,Sector-8 Kopar Khairane,Rs. 13749 - 16498,Rs. 17947 - 23409,-
2019-03-19 11:17,mumbai,Sector-8 Sanpada,-,-,-
2019-03-19 11:17,mumbai,Sector-8 Ulwe,Rs. 4216 - 5270,Rs. 7249 - 9061,-
2019-03-19 11:17,mumbai,Sector-8A Airoli,Rs. 14408 - 16328,Rs. 20999 - 24110,-
2019-03-19 11:17,mumbai,Sector-9 Kamothe,-,-,-
2019-03-19 11:17,mumbai,Sector-9 Sanpada,-,Rs. 21950 - 28322,-
2019-03-19 11:17,mumbai,Sector-9 Ulwe,Rs. 5372 - 5909,-,Rs. 12856 - 14025
2019-03-19 11:17,mumbai,Sector-10 New Panvel,Rs. 6630 - 7514,-,-
2019-03-19 11:17,mumbai,Sector-10/B Ulwe,-,-,-
2019-03-19 11:17,mumbai,Sector-10A Airoli,-,-,-
2019-03-19 11:17,mumbai,Sector-11 Taloja,-,-,-
2019-03-19 11:17,mumbai,Sector-12 Kamothe,-,-,-
2019-03-19 11:17,mumbai,Sector-12 Kopar Khairane,Rs. 11539 - 13846,Rs. 19125 - 21420,-
2019-03-19 11:17,mumbai,Sector-13 Kharghar,Rs. 8583 - 10014,Rs. 14226 - 16893,Rs. 21556 - 25598
2019-03-19 11:17,mumbai,Sector-14 Koparkhairane,Rs. 13829 - 16213,Rs. 21420 - 23715,-
2019-03-19 11:17,mumbai,Sector-14 Sanpada,Rs. 16958 - 19380,Rs. 23715 - 30600,Rs. 33278 - 39015
2019-03-19 11:17,mumbai,Sector-14 Taloja,-,-,-
2019-03-19 11:17,mumbai,Sector-15 Airoli,-,Rs. 13894 - 18946,-
2019-03-19 11:17,mumbai,Sector-15 Ghansoli,Rs. 12689 - 14275,Rs. 20747 - 22476,-
2019-03-19 11:17,mumbai,Sector-15 Sanpada,Rs. 15722 - 20143,Rs. 27251 - 30365,-
2019-03-19 11:17,mumbai,Sector-16 Kharghar,Rs. 7752 - 8721,-,-
2019-03-19 11:17,mumbai,Sector-16 Koparkhairane,-,Rs. 17707 - 21396,-
2019-03-19 11:17,mumbai,Sector-16 Sanpada,Rs. 16524 - 19003,Rs. 24544 - 26031,-
2019-03-19 11:17,mumbai,Sector-16 Taloja,-,-,-
2019-03-19 11:17,mumbai,Sector-16 Ulwe,-,-,-
2019-03-19 11:17,mumbai,Sector-17 Kamothe,Rs. 7357 - 8338,Rs. 11050 - 12750,-
2019-03-19 11:17,mumbai,Sector-17 Kopar Khairane,-,Rs. 19727 - 21371,-
2019-03-19 11:17,mumbai,Sector-18 Sanpada,-,Rs. 35530 - 39270,Rs. 51404 - 56419
2019-03-19 11:17,mumbai,Sector-18 Ulwe,-,Rs. 7826 - 8696,-
2019-03-19 11:17,mumbai,Sector-19 Airoli,Rs. 13558 - 15895,Rs. 24225 - 26648,-
2019-03-19 11:17,mumbai,Sector-19 Koper Khairane,Rs. 8483 - 10180,Rs. 14025 - 15938,-
2019-03-19 11:17,mumbai,Sector-19 Taloja,-,-,-
2019-03-19 11:17,mumbai,Sector-19A Kopar Khairane,-,-,-
2019-03-19 11:17,mumbai,Sector-20 Koparkhairane,Rs. 13260 - 16320,Rs. 22950 - 26350,-
2019-03-19 11:17,mumbai,Sector-20 Nerul,Rs. 9443 - 12590,Rs. 16830 - 19890,-
2019-03-19 11:17,mumbai,Sector-20 Roadpali,Rs. 6405 - 8152,Rs. 10248 - 13042,-
2019-03-19 11:17,mumbai,Sector-20 Taloja,-,-,-
2019-03-19 11:17,mumbai,Sector-20B Airoli,Rs. 14025 - 16830,Rs. 22950 - 26010,-
2019-03-19 11:17,mumbai,Sector-22 Kopar Khairane,Rs. 11688 - 13558,-,-
2019-03-19 11:17,mumbai,Sector-23 Juinagar,-,-,-
